2022,7,6,7,58,3,17.10,0.16400,0.05810,57.90000,0.16979,220,471
2022,7,6,7,58,23,16.61,0.17600,0.06160,61.70000,0.18217,240,471
2022,7,6,7,58,43,16.61,0.15200,0.05420,54.40000,0.15744,260,471
2022,7,6,7,59,3,16.61,0.16800,0.05950,59.50000,0.17395,280,471
2022,7,6,7,59,23,16.61,0.15600,0.05500,55.29999,0.16153,300,471
2022,7,6,7,59,43,17.10,0.18000,0.06340,63.20000,0.18632,320,471
2022,7,6,8,0,3,17.10,0.18800,0.06600,65.90000,0.19459,340,471
2022,7,6,8,0,23,17.10,0.18800,0.06400,64.30000,0.19443,360,471
2022,7,6,8,0,43,17.59,0.19200,0.06650,66.70000,0.19867,380,471
2022,7,6,8,1,4,17.59,0.18400,0.06390,63.70000,0.19037,400,471
2022,7,6,8,1,24,17.59,0.22000,0.07650,76.20000,0.22762,420,471
2022,7,6,8,1,44,17.59,0.23600,0.08050,80.80000,0.24408,440,471
2022,7,6,8,2,4,17.59,0.24000,0.08330,83.50000,0.24835,460,471
2022,7,6,8,2,24,17.59,0.24400,0.08450,84.60000,0.25246,480,471
2022,7,6,8,2,44,18.07,0.22000,0.07630,76.20000,0.22762,500,471
2022,7,6,8,3,4,18.07,0.19200,0.06720,67.30000,0.19873,520,471
2022,7,6,8,3,24,18.07,0.16000,0.05590,56.09999,0.16561,541,471
2022,7,6,8,3,44,18.07,0.14400,0.05170,51.70000,0.14917,561,471
2022,7,6,8,4,4,18.07,0.14000,0.04960,49.30000,0.14493,581,471
2022,7,6,8,4,24,18.07,0.14000,0.05050,50.50000,0.14505,601,471
2022,7,6,8,4,44,17.59,0.14000,0.05040,50.60000,0.14506,621,471
2022,7,6,8,5,4,17.59,0.14000,0.05000,50.29999,0.14503,641,471
2022,7,6,8,5,24,17.59,0.14400,0.05120,51.09999,0.14911,661,471
2022,7,6,8,5,44,17.59,0.14800,0.05250,52.50000,0.15325,681,471
2022,7,6,8,6,4,18.07,0.15200,0.05200,52.10000,0.15721,701,471
2022,7,6,8,6,24,18.07,0.15200,0.05410,54.10000,0.15741,721,471
2022,7,6,8,6,45,18.07,0.15600,0.05410,54.00000,0.16140,741,471
2022,7,6,8,7,5,18.07,0.15200,0.05330,53.20000,0.15732,761,471
2022,7,6,8,7,25,18.07,0.14800,0.05240,52.00000,0.15320,781,471
2022,7,6,8,7,45,18.07,0.14400,0.05030,50.00000,0.14900,801,471
2022,7,6,8,8,5,18.07,0.13600,0.04850,48.20000,0.14082,821,471
2022,7,6,8,8,25,17.59,0.13200,0.04630,46.10000,0.13661,841,471
2022,7,6,8,8,45,18.07,0.12400,0.04440,44.10000,0.12841,861,471
2022,7,6,8,9,5,18.07,0.12400,0.04440,44.60000,0.12846,881,471
2022,7,6,8,9,25,18.07,0.12800,0.04600,46.60000,0.13266,901,471
2022,7,6,8,9,45,18.07,0.13200,0.04720,46.50000,0.13665,921,471
2022,7,6,8,10,5,18.56,0.14000,0.04920,49.20000,0.14492,941,471
2022,7,6,8,10,25,18.56,0.14800,0.05230,52.50000,0.15325,961,471
2022,7,6,8,10,45,18.56,0.15600,0.05480,54.70000,0.16147,981,471
2022,7,6,8,11,5,18.56,0.15600,0.05480,54.70000,0.16147,1001,471
2022,7,6,8,11,25,18.07,0.15600,0.05560,55.70000,0.16157,1021,471
2022,7,6,8,11,45,17.59,0.15200,0.05400,54.10000,0.15741,1041,471
2022,7,6,8,12,6,17.59,0.14400,0.05030,50.40000,0.14904,1061,471
2022,7,6,8,12,26,18.07,0.14000,0.04960,49.10000,0.14491,1082,471
2022,7,6,8,12,46,18.07,0.13600,0.04870,48.40000,0.14084,1102,471
2022,7,6,8,13,6,18.07,0.13600,0.04820,48.20000,0.14082,1122,471
2022,7,6,8,13,26,18.07,0.13200,0.04720,47.10000,0.13671,1142,471
2022,7,6,8,13,46,18.07,0.13200,0.04710,47.00000,0.13670,1162,471
2022,7,6,8,14,6,18.07,0.13600,0.04790,47.90000,0.14079,1182,471
2022,7,6,8,14,26,18.07,0.14400,0.04920,49.30000,0.14893,1202,471
2022,7,6,8,14,46,18.07,0.15200,0.05200,52.00000,0.15720,1222,471
2022,7,6,8,15,6,18.07,0.14800,0.05270,52.70000,0.15327,1242,471
2022,7,6,8,15,26,17.59,0.15200,0.05390,54.00000,0.15740,1262,471
2022,7,6,8,15,46,17.59,0.15600,0.05450,54.30000,0.16143,1282,471
2022,7,6,8,16,6,17.10,0.15600,0.05500,54.80000,0.16148,1302,471
2022,7,6,8,16,26,17.10,0.15600,0.05510,54.70000,0.16147,1322,471
2022,7,6,8,16,46,17.10,0.15600,0.05540,55.00000,0.16150,1342,471
2022,7,6,8,17,6,17.10,0.15600,0.05580,56.00000,0.16160,1362,471
2022,7,6,8,17,27,17.59,0.16000,0.05670,56.50000,0.16565,1382,471
2022,7,6,8,17,47,18.07,0.16400,0.05740,57.50000,0.16975,1402,471
2022,7,6,8,18,7,18.07,0.16800,0.05850,58.90000,0.17389,1422,471
2022,7,6,8,18,27,18.07,0.16800,0.05990,59.90000,0.17399,1442,471
2022,7,6,8,18,47,18.07,0.17200,0.06090,61.00000,0.17810,1462,471
2022,7,6,8,19,7,18.07,0.18000,0.06210,62.00000,0.18620,1482,471
2022,7,6,8,19,27,18.56,0.18400,0.06430,64.60000,0.19046,1502,471
2022,7,6,8,19,47,18.07,0.19600,0.06760,67.90000,0.20279,1522,471
2022,7,6,8,20,7,18.56,0.21600,0.07370,73.80000,0.22338,1542,471
2022,7,6,8,20,27,18.56,0.22800,0.07830,78.30000,0.23583,1562,471
2022,7,6,8,20,47,18.56,0.23600,0.08330,82.90000,0.24429,1582,471
2022,7,6,8,21,7,18.56,0.22800,0.07770,77.90000,0.23579,1602,471
2022,7,6,8,21,27,19.05,0.27200,0.09480,94.69999,0.28147,1623,471
2022,7,6,8,21,47,19.05,0.30000,0.10370,103.30000,0.31033,1643,471
2022,7,6,8,22,7,19.54,0.31600,0.10940,109.60000,0.32696,1663,471
2022,7,6,8,22,27,19.05,0.23600,0.08150,81.70000,0.24417,1683,471
2022,7,6,8,22,47,19.05,0.32400,0.11080,110.40000,0.33504,1703,471
2022,7,6,8,23,8,19.05,0.30000,0.10290,103.20000,0.31032,1723,471
2022,7,6,8,23,28,18.56,0.19600,0.06830,68.30000,0.20283,1743,471
