2022,7,11,8,8,40,16.12,0.48800,0.16570,165.39999,0.50454,200,471
2022,7,11,8,9,0,16.12,0.19200,0.06760,67.70000,0.19877,220,471
2022,7,11,8,9,20,16.12,0.19600,0.06790,68.20000,0.20282,240,471
2022,7,11,8,9,40,16.12,0.18800,0.06530,65.50000,0.19455,260,471
2022,7,11,8,10,0,16.61,0.18000,0.06250,62.50000,0.18625,280,471
2022,7,11,8,10,20,16.61,0.17200,0.06040,60.60000,0.17806,300,471
2022,7,11,8,10,40,16.61,0.16800,0.05980,59.70000,0.17397,320,471
2022,7,11,8,11,0,16.61,0.16800,0.05960,59.50000,0.17395,340,471
2022,7,11,8,11,20,16.61,0.17200,0.05980,60.00000,0.17800,360,471
2022,7,11,8,11,40,17.10,0.17200,0.06010,60.00000,0.17800,380,471
2022,7,11,8,12,0,16.61,0.16800,0.05850,58.50000,0.17385,400,471
2022,7,11,8,12,20,17.10,0.15600,0.05570,55.60000,0.16156,421,471
2022,7,11,8,12,40,17.10,0.14800,0.05290,52.50000,0.15325,441,471
2022,7,11,8,13,0,17.10,0.14000,0.04980,49.60000,0.14496,461,471
2022,7,11,8,13,20,17.10,0.13200,0.04720,47.40000,0.13674,481,471
2022,7,11,8,13,40,17.10,0.13200,0.04590,46.10000,0.13661,501,471
2022,7,11,8,14,1,17.10,0.12800,0.04530,44.90000,0.13249,521,471
2022,7,11,8,14,21,17.10,0.12400,0.04380,43.70000,0.12837,541,471
2022,7,11,8,14,41,17.10,0.12000,0.04310,42.90000,0.12429,561,471
2022,7,11,8,15,1,17.10,0.12000,0.04230,42.10000,0.12421,581,471
2022,7,11,8,15,21,17.10,0.11600,0.04170,41.60000,0.12016,601,471
2022,7,11,8,15,41,17.10,0.11600,0.04150,41.20000,0.12012,621,471
2022,7,11,8,16,1,16.61,0.11600,0.04130,41.40000,0.12014,641,471
2022,7,11,8,16,21,16.61,0.11600,0.04110,41.20000,0.12012,661,471
2022,7,11,8,16,41,16.61,0.11600,0.04140,41.40000,0.12014,681,471
2022,7,11,8,17,1,16.61,0.11600,0.04160,41.70000,0.12017,701,471
2022,7,11,8,17,21,16.12,0.11600,0.04150,41.50000,0.12015,721,471
2022,7,11,8,17,41,16.61,0.11600,0.04150,41.70000,0.12017,741,471
2022,7,11,8,18,1,16.61,0.12000,0.04180,41.90000,0.12419,761,471
2022,7,11,8,18,21,16.61,0.12400,0.04260,42.30000,0.12823,781,471
