2022,6,30,7,56,8,16.61,0.15200,0.05350,53.59999,0.15736,120,471
2022,6,30,7,56,28,16.61,0.12800,0.04480,44.80000,0.13248,140,471
2022,6,30,7,56,48,16.61,0.11600,0.04100,41.20000,0.12012,160,471
2022,6,30,7,57,8,16.61,0.10000,0.03600,36.30000,0.10363,180,471
2022,6,30,7,57,29,16.61,0.08800,0.03280,32.80000,0.09128,200,471
2022,6,30,7,57,49,16.61,0.08400,0.03140,31.40000,0.08714,220,471
2022,6,30,7,58,9,16.61,0.08800,0.03140,31.50000,0.09115,241,471
2022,6,30,7,58,29,16.61,0.08800,0.03190,32.20000,0.09122,261,471
2022,6,30,7,58,49,16.12,0.09600,0.03490,34.90000,0.09949,281,471
2022,6,30,7,59,9,16.12,0.11200,0.03950,39.50000,0.11595,301,471
2022,6,30,7,59,29,16.61,0.16400,0.05850,58.70000,0.16987,321,471
2022,6,30,7,59,49,16.61,0.22800,0.07860,78.90000,0.23589,341,471
2022,6,30,8,0,9,16.61,0.22400,0.07700,76.70000,0.23167,361,471
2022,6,30,8,0,29,16.61,0.19200,0.06690,67.10000,0.19871,381,471
2022,6,30,8,0,49,16.61,0.14400,0.05020,50.10000,0.14901,401,471
2022,6,30,8,1,9,16.61,0.10800,0.03990,39.90000,0.11199,421,471
2022,6,30,8,1,29,16.12,0.10800,0.03950,39.40000,0.11194,441,471
2022,6,30,8,1,49,16.12,0.13600,0.04820,48.40000,0.14084,461,471
2022,6,30,8,2,9,16.61,0.13600,0.04810,48.10000,0.14081,481,471
2022,6,30,8,2,29,16.61,0.13200,0.04610,46.10000,0.13661,501,471
2022,6,30,8,2,49,16.61,0.13200,0.04840,48.50000,0.13685,521,471
2022,6,30,8,3,10,16.61,0.12400,0.04390,43.60000,0.12836,541,471
2022,6,30,8,3,30,16.61,0.13600,0.04770,48.00000,0.14080,561,471
2022,6,30,8,3,50,17.10,0.11600,0.04190,42.10000,0.12021,581,471
2022,6,30,8,4,10,16.61,0.10000,0.03600,35.80000,0.10358,601,471
2022,6,30,8,4,30,16.61,0.12400,0.04310,43.50000,0.12835,621,471
2022,6,30,8,4,50,16.61,0.15600,0.05550,55.50000,0.16155,641,471
2022,6,30,8,5,10,16.61,0.13600,0.04810,48.20000,0.14082,661,471
2022,6,30,8,5,30,16.61,0.14000,0.04970,49.90000,0.14499,681,471
2022,6,30,8,5,50,16.61,0.13200,0.04790,47.90000,0.13679,701,471
2022,6,30,8,6,10,16.61,0.11200,0.03980,39.90000,0.11599,721,471
2022,6,30,8,6,30,16.61,0.11600,0.04180,42.10000,0.12021,741,471
2022,6,30,8,6,50,16.61,0.14400,0.05050,50.40000,0.14904,762,471
2022,6,30,8,7,10,17.10,0.19200,0.06700,67.10000,0.19871,782,471
2022,6,30,8,7,30,17.10,0.19200,0.06680,66.60000,0.19866,802,471
2022,6,30,8,7,50,17.59,0.18400,0.06450,64.70000,0.19047,822,471
2022,6,30,8,8,10,17.59,0.16800,0.05950,59.30000,0.17393,842,471
2022,6,30,8,8,31,17.59,0.14800,0.05190,51.70000,0.15317,862,471
2022,6,30,8,8,51,17.59,0.13600,0.04860,48.50000,0.14085,882,471
2022,6,30,8,9,11,17.59,0.12800,0.04480,44.90000,0.13249,902,471
2022,6,30,8,9,31,17.59,0.13600,0.04680,46.70000,0.14067,922,471
